229;140293;BROXOL ADULTO;BROXOL ADULTO;150MG/15MLX120 ML;LA SANTE;107.71;124.46;0.00
230;140280;BROXOL FLEM JBE ADULTO;S-CARBOXIMETILCISTENIA;750MG/15ML JBE X 120 ML;LA SANTE;143.78;166.13;0.00
231;140284;BROXOL FLEM PED;S-CARBOXIMETILCISTENIA;100MG/5ML X 120 ML;LA SANTE;121.92;151.36;0.00
232;143691;BROXOL GRIP GOTAS;ACETAMINOFEN - CLORFEN. MALEATO;80MG-0,5MG SOL GOTS PD;LA SANTE;74.59;95.76;0.00
233;140295;BROXOL PEDIATRICO;BROXOL PEDIATRICO;50MG/5MLX 120 ML;LA SANTE;96.97;112.04;0.00
234;140337;CLOPIDOGREL;CLOPIDOGREL;75 MG X 14 TAB;LA SANTE;65.97;86.27;0.00
235;144912;DICIGEL;HIDROXIDO ALUMN.- OXIDO MAGNESIO;SUSPENSION X 240ML;LA SANTE;204.95;236.81;0.00
236;142639;DICLOFENAC POTASICO;DICLOFENAC POTASICO;50 MG X 10;LA SANTE;14.82;16.90;0.00
237;144878;OLMESARTAN+HCT;OLMESARTAN+HCT;40MG-12,5MG X 10 TAB;LA SANTE;82.48;110.76;0.00
238;140526;SILDENAFIL;SILDENAFIL;50 MG X 1 TAB;LA SANTE;14.18;32.31;0.00
239;145068;VITAMINA C NARANJA;VITAMINA C NARANJA;500 MG TAB MASTICABLE X 100;LA SANTE;290.68;335.87;0.00
240;142941;DESLER M;DESLER M;2,5 MG-5MG X 30 TAB MASTICABLES;PHARMETIQUE;308.89;353.37;0.00
241;144837;DESLER M;DESLER M;2,5 MG-5MG X 10 TAB MASTICABLES;PHARMETIQUE;113.65;167.40;0.00
242;144902;TALYSTO (tadalafilo);TALYSTO (tadalafilo);5 MG X 10 TAB MASTICABLE;PHARMETIQUE;44.56;52.51;0.00
243;3031103;ACIDO FOLICO;ACIDO FOLICO;10 MG X 30 TAB;MEYER;29.52;84.15;0.00
244;1120151;AD-VIT;AD-VIT;SUSP X 240 ML;MEYER;191.74;283.59;0.00
245;91031031;ASCAFYL PLUS;ASCAFYL PLUS;X 1O TAB;MEYER;66.72;98.68;0.00
246;124030541;BELOC;ATENOLOL;50 MG  X 10 TAB;MEYER;45.09;66.69;0.00
247;130130091;BROLAT;LORATADINA-AMBROXOL;5MG-30MG/5ML SOL ORAL 60 ML;MEYER;70.16;193.28;0.00
248;130031031;BROLAT;LORATADINA-AMBROXOL;5MG-30MG TABLETA X 10;MEYER;92.74;132.84;0.00
249;125110101;BUCLEN;CLENBUTEROL;5MCG/5ML X 80 ML;MEYER;107.53;159.04;0.00
250;127150041;BUCLEN;CLENBUTEROL;14MCG/ML SOL ORAL GTS 15 ML;MEYER;78.96;116.72;0.00
251;146031031;CALMOX;MELOXICAM;15 MG X 10 TAB;MEYER;84.40;128.56;0.00
252;145031031;CALMOX;MELOXICAM;7,5 MG X 10 MG;MEYER;68.33;91.41;0.00
253;151031031;CETRAL;CETIRIZINA;10 MG X 10 TAB;MEYER;8.74;22.52;0.00
254;152110091;CETRAL;CETIRIZINA;5MG/5ML X 60 ML;MEYER;35.14;81.53;0.00
255;216031031;DIFEN;DIFEN;X 10 TAB;MEYER;50.79;74.95;0.00
256;217031071;DIFEN PLUS;DIFEN PLUS;X 20 TAB;MEYER;92.37;154.44;0.00
257;245031105;EQUALIV PN;EQUALIV PN;100MG-50MG TAB X 30;MEYER;39.67;112.61;0.00
258;290011101;FERROCE;FERROCE;TABLETA X 30;MEYER;94.39;260.05;0.00
259;392301201;IMAZOL;CLOTRIMAZOL;500 MG X 1 CAPSULA VAGINAL;MEYER;30.46;41.87;0.00
260;390180201;IMAZOL SPRAY;CLOTRIMAZOL;1% X 25 ML;MEYER;72.06;105.55;0.00
261;147031102;KAPET;CLOPIDOGREL;75 M X 30 TAB;MEYER;140.14;206.81;0.00
262;512031071;MOPERID;DOMPERIDONA;10MG X 20 TAB;MEYER;107.10;153.08;0.00
263;524233041;MUPROBAN;MUPIROCIN;2% UNGUENTO 30 GRAMOS;MEYER;268.07;369.13;0.00
264;685110131;TILODRIN ADULTO;DEXTROMETORFANO BROMH;30MG/15 ML JARABE X 120 ML;MEYER;106.14;132.45;0.00
265;26021101;ALSART;VALSARTAN;160MG X 30 TAB;MEYER;113.61;323.89;0.00
266;26021031;ALSART;VALSARTAN;160MG X 10 TAB;MEYER;88.09;130.21;0.00
267;TERE1;TERMOMETRO;TERMOMETRO;TIRA REACTIVA (DE FRENTE);N/A;0.00;30.91;16.00
268;TPOP1;TAPABOCAS;TAPABOCAS;PAQUETE X 50 UNIDADES;N/T;0.00;971.52;0.00
269;PT2101;ACETOBEN;GUAIFENESINA;100MG/5ML X 120 ML;RONAVA;0.00;114.40;0.00
270;PT1203;AMIKACINA INYECTABLE;AMIKACINA INYECTABLE;AMP X 500 MG;RONAVA;0.00;78.00;0.00
271;PT3317;GABOX;CARBAMAZEPINA;200MG X 20 TAB;RONAVA;0.00;114.40;0.00
273;SM11;ALCOHOL 70%;ALCOHOL 70%;ISOPROPILICO 480 ML;SM PHARMA;0.00;85.00;0.00
274;SM7;ACIDO FOLICO;ACIDO FOLICO;10 MG X 20 TAB;SM PHARMA;0.00;4.66;0.00
275;SM25;BOROSMENTOL ( TALCO ANTIMICOTICO PIES);BOROSMENTOL ( TALCO ANTIMICOTICO PIES);X115GR;SM PHARMA;0.00;10.34;0.00
276;SM30;CINAMAR;CINAMAR;25MG X 30 TAB;SM PHARMA;0.00;16.54;0.00
277;SM34;DESLORT (DESLORATADINA BLISTER);DESLORT (DESLORATADINA BLISTER);5 MG X 10 TAB;SM PHARMA;0.00;40.55;0.00
278;SM39;GUAY-TUSIN;GUAY-TUSIN;100MG-5ML/120ML;SM PHARMA;0.00;5.55;0.00
279;SM41;IBUPROFENO;IBUPROFENO;600MG X 20 TAB;SM PHARMA;0.00;38.43;0.00
280;SM42;LORATADINA;LORATADINA;10MG X 10 COMPRIMIDOS;SM PHARMA;0.00;20.29;0.00
281;SM56;VIASIL;VIASIL;50MG X 2 TAB;SM PHARMA;10.78;19.15;0.00
282;SPR1;CLOROQUINA FOSFATO (BLISTER);CLOROQUINA FOSFATO (BLISTER);250MG X 10 TAB;SPRUHAA;0.00;104.49;0.00
283;SPR2;PRIMAQUINA (BLISTER);PRIMAQUINA (BLISTER);15 MG X 14 TAB;SPRUHAA;0.00;104.49;0.00
284;SM3;ACETAMINOFEN;ACETAMINOFEN;650 MG X 20 TAB;SM PHARMA;0.00;3.06;0.00
291;NONO1;NOVORAPID;INSULINA ASPARTA;100 U/ML X 5 FLEX PEN;NOVO NORDISK;0.00;0.00;0.00
286;49914010;FESTAL;PANCREATINA DE ORIGEN PORCINO;X 10 GRAGEAS;CALOX;108.17;149.12;0.00
287;335031071;GLYMAR;GLIMEPIRIDA;2MG X 20 TAB;MEYER;100.69;138.79;0.00
292;20101-00077;ALCOHOL EXTRAFINO (ABSOLUTO);ALCOHOL EXTRAFINO (ABSOLUTO);120 ML X 1 UND;LAB. FSI;0.00;68.48;0.00
293;20101-00097;ALCOHOL YODADO;ALCOHOL YODADO;30ML X 1 UND;LAB. FSI;0.00;40.96;0.00
294;21201-00007;ACIDO BORICO;ACIDO BORICO;20G X 1 UND;LAB. FSI;0.00;36.29;0.00
295;21201-00045;AZUFRE;AZUFRE;20G X 1 UND;LAB. FSI;0.00;9.40;0.00
296;21201-00057;BICARBONATO DE SODIO;BICARBONATO DE SODIO;20G X 1 UND;LAB. FSI;0.00;6.78;0.00
297;20103-00001;CITRATO DE POTASIO;CITRATO DE POTASIO;10% X 240ML SOL SABOR FRESA;LAB. FSI;0.00;128.76;0.00
298;20103-00440;CITRATO DE POTASIO;CITRATO DE POTASIO;10,8% X 240ML SOL SABOR FRESA;LAB. FSI;0.00;132.74;0.00
299;21201-00067;CLORURO DE MAGNESIO;CLORURO DE MAGNESIO;33,3MG X 1 UND;LAB. FSI;0.00;72.10;0.00
300;22201-00101;FLOR DE JAMAICA;FLOR DE JAMAICA;25G X 1 UND;LAB. FSI;0.00;52.09;0.00
301;20104-00162;GLICERINA;GLICERINA;30ML X 1 UND;LAB. FSI;0.00;14.82;16.00
302;20103-00167;GOTAS DEL CARMEN;GOTAS DEL CARMEN;30ML X 1 UND;LAB. FSI;0.00;9.91;0.00
303;22201-00128;MANZANILLA;MANZANILLA;5G X 1UND;LAB. FSI;0.00;7.97;0.00
304;X;INACTIVO;MERCURIO CROMO;30CM CUBICOS X 1 UND;LAB. FSI;0.00;0.00;0.00
305;20103-00184;MIEL DE BORAX;MIEL DE BORAX;30ML X 1 UND;LAB. FSI;0.00;13.10;0.00
306;23303-00017;PASTA AL AGUA;PASTA AL AGUA;150G X 1 UND;LAB. FSI;0.00;190.77;16.00
307;20103-00106;AZUL DE METILENO;AZUL DE METILENO;30ML X 1 UND;LAB. FSI;0.00;39.21;0.00
308;20103-00206;SOLUCION FISIOLOGICA;SOLUCION FISIOLOGICA;30ML X 1 UND;LAB. FSI;0.00;31.03;0.00
309;20103-00254;SOLUCION PARA NEBULIZAR;SOLUCION PARA NEBULIZAR;0.9% X 120ML;LAB. FSI;0.00;45.07;0.00
310;20103-00227;TINTURA DE VALERIANA;TINTURA DE VALERIANA;30ML X 1 UND;LAB. FSI;0.00;15.65;0.00
311;20103-00229;TINTURA DE YODO;TINTURA DE YODO;30ML X 1 UND;LAB. FSI;0.00;40.96;0.00
312;X.;INACTIVA;VIOLETA DE GENCIANA;30ML X 1 UND;LAB. FSI;0.00;0.00;0.00
313;20103-00249;YODO BLANCO;YODO BLANCO;30ML X 1 UND;LAB. FSI;0.00;11.72;0.00
314;22201-00040;ANIS ESTRELLADO;ANIS ESTRELLADO;5G X 1UND;LAB. FSI;0.00;32.78;0.00
315;23301-00002;CREMA AZUFRADA;CREMA AZUFRADA;30G X 1 UND;LAB. FSI;0.00;61.81;0.00
316;23301-00038;CREMA DE ARNICA;CREMA DE ARNICA;90G X 1 UND;LAB. FSI;0.00;110.11;0.00
317;22201-00110;HOJAS DE SEN;HOJAS DE SEN;5G X 1 UND;LAB. FSI;0.00;8.13;0.00
318;23302-00033;VASELINA;VASELINA;30ML X 1 UND;LAB. FSI;0.00;64.96;16.00
319;SM13;AMBROX ADULTO;AMBROXOL;30 MG /5ML X 120ML JBE;SM PHARMA;36.75;65.28;0.00
320;SM26;BEDENA;BROMHEXINA;4MG / 5 ML JARABE;SM PHARMA;36.75;65.28;0.00
321;24120131;ARBIXIL;AMBROXOL-CLEMBUTEROL;15MG-10MCG/5ML X 120ML;MEYER;134.90;184.74;0.00
322;23120131;ARBIXIL;AMBROXOL-CLEMBUTEROL;7,5 MG -5MCG/5ML JBE X 120 ML;MEYER;122.58;167.88;0.00
323;336031071;GLYMAR;GLIMEPIRIDA;4 MG X 20 TAB;MEYER;144.17;228.43;0.00
324;360031101;HEPAFOL B12;HIERRO-B12;X 30 TAB RECUBIERTAS;MEYER;150.03;221.90;0.00
325;610031105;SEDIVAL;VALERIANA;X 30 TAB;MEYER;56.16;81.22;0.00
326;3150043;ACIDO FOLICO;ACIDO FOLICO;10MG/ML X 15ML SOL GOTAS;MEYER;92.51;136.82;0.00
327;2031103;ACIDO FOLICO;ACIDO FOLICO;5 MG X 30 TAB;MEYER;28.58;79.72;0.00
328;697031031;VASTAN;SIMVASTATINA;40 MG X 10 TAB;MEYER;86.47;127.88;0.00
329;10601001;LEVOFLOXACINO;LEVOFLOXACINO;500MG X 5 TAB;CALOX;92.99;132.05;0.00
330;801751;AMIODARONA;AMIODARONA;200 MG X 10 TAB;BIOTECH;126.00;154.70;0.00
331;803168;AZUTAN;BENZIDAMINA;0,15% FRASCO 180 ML;BIOTECH;110.00;121.55;0.00
332;804042;BETADERM C/GENTAMICINA;BETAMETASONA-GENTAMICINA;0,1%-0,1% CREMA 15 GR;BIOTECH;100.00;111.77;0.00
333;804141;BETADERM;BETAMETASONA;0,05% CREMA TUBO 15 GR;BIOTECH;95.00;107.07;0.00
334;804288;BETAGEN;BETAMETASONA;4MG/1ML SOL. INYECTABLE;BIOTECH;73.80;90.61;0.00
335;804400;BETAGEN SOLSPEN;ACETATO-FOSFATO BETAMETASONA;1ML X 1 AMPOLLA;BIOTECH;122.85;150.83;0.00
336;811460;DECA LENTERMINA COMPLEX;VIT - B1-B6-B12;SOL-INYECTABLE 2 ML X 2 AMP;BIOTECH;50.00;66.30;0.00
337;812375;DI-EUDRIN;HIDROCLOROTIAZIDA;12,5 MG X 24 TAB;BIOTECH;65.00;86.19;0.00
338;818346;FLUOXETINA;FLUOXETINA;20MG X 14 TAB;BIOTECH;100.00;110.50;0.00
339;820356;GINACOL;BENZIDAMINA;0,1% SOL VAGINAL X 135ML;BIOTECH;78.50;93.93;0.00
340;831642;LOKARIN;LORATADINA-PSEUDOEFEDRINA;5MG-60MG/5ML X 60 ML;BIOTECH;95.00;133.43;0.00
341;843065;PROPRANOLOL;PROPRANOLOL;10 MG X 20 TAB;BIOTECH;70.00;77.35;0.00
342;843102;PROPRANOLOL;PROPRANOLOL;40 MG X 20 TAB;BIOTECH;76.00;121.55;0.00
343;849623;TAMOA;PAMOATO DE PIRANTEL;250 MG X 6 TAB MASTICABLES;BIOTECH;140.00;160.23;0.00
344;851084;TONUM;DOMPERIDONA;1MG/ML X 100 ML;BIOTECH;145.00;160.23;0.00
345;23302-00037;VASELINA;VASELINA;60 GRAMOS;LAB. FSI;0.00;95.40;16.00
346;685150041;TILODRIN PED;DEXTROMETORFANO BROMH;4MG/ML X 15 ML SOL GOTAS;MEYER;69.23;96.00;0.00
347;391223031;IMAZOL;CLOTRIMAZOL;1% CREMA VAGINAL 50 GR;MEYER;42.34;116.63;0.00
349;290110131;FERROCE B12;HIERRO VIT  B12;JARABE X 120 ML;MEYER;105.13;155.48;0.00
350;SM19;AZITROM;AZITROMICINA;500MG X 5 TAB;SM PHARMA;0.00;27.74;0.00
351;SM4;ACETAMINOFEN (BLISTER);ACETAMINOFEN (BLISTER);500 MG X 6 TAB;SM PHARMA;0.00;5.06;0.00
352;SM5;ACETAMINOFEN (BLISTER);ACETAMINOFEN (BLISTER);650 MG X 10 TAB;SM PHARMA;0.00;14.03;0.00
353;140431;ITISONA;BETAMETASONA;0,1% X 30 GR;PHARMETIQUE;61.28;106.69;0.00
354;145378;SULAMP;SULTAMICILINA;750MG X 14 TAB;PHARMETIQUE;417.42;482.30;0.00
355;145095;LEPRIT ENZIMATICO;LEVOSULPIRIDE;X 6 GRAGEAS;PHARMETIQUE;253.27;360.15;0.00
356;141167;NITAZOXANIDA;NITAZOXANIDA;500 MG X 6 TAB;LA SANTE;158.92;217.21;0.00
357;145074;FEXOFENADINA;FEXOFENADINA;120MG X 10 TAB;LA SANTE;67.46;92.31;0.00
358;20000023;BIOCOR AMLO;OLMESARTAN-AMLODIPINA;20MG-5MG X 10 TAB;CALOX;77.39;120.04;0.00
359;20000026;BIOCOR AMLO;OLMESARTAN-AMLODIPINA;20MG-5MG X 30 TAB;CALOX;147.06;309.13;0.00
360;20000031;BIOCOR HCT;OLMESARTAN-HIDROCLOR;20MG-12,5MG X 30 TAB;CALOX;171.34;323.32;0.00
361;20000032;BIOCOR HCT;OLMESARTAN-HIDROCLOR;40MG-12,5MG X 30 TAB;CALOX;321.56;481.98;0.00
362;20000022;TORIVAS;PINAVERIUM BROMURO;50MG X 30 TAB;CALOX;134.93;275.35;0.00
363;20000009;TORIVAS;PINAVERIUM BROMURO;100MG X 30 TAB;CALOX;220.38;436.74;0.00
364;13001002;DEFLAZACORT;DEFLAZACORT;30MG X 30TAB;CALOX;281.04;602.55;0.00
365;2401001;DICLOFENAC POTASICO;DICLOFENAC POTASICO;50MG X 20 TAB;CALOX;31.41;64.55;0.00
366;20801014;ETORICOXIB;ETORICOXIB;60MG X 10 TAB;CALOX;106.45;155.66;0.00
367;12101001;FEXOFENADINA CLORHIDRATO;FEXOFENADINA CLORHIDRATO;120MG X 10 TAB;CALOX;69.30;141.41;0.00
368;7901005;LOSARTAN POTASICO;LOSARTAN POTASICO;50MG X 10 TAB;CALOX;36.26;71.85;0.00
369;7901008;LOSARTAN POTASICO;LOSARTAN POTASICO;50MG X 30 TAB;CALOX;113.86;161.68;0.00
370;3102002;OMEPRAZOL;OMEPRAZOL;20MG X 28 CAP;CALOX;72.00;133.21;0.00
371;5001001;PREDNISONA;PREDNISONA;5MG X 10 TAB;CALOX;39.08;55.50;0.00
380;143686;MOMEQ;MOMETASONA;0,1% X 15 GRAMOS CREMA;PHARMETIQUE;107.27;123.94;0.00
373;580150011;QUANOX;IVERMECTINA;6MG/ML X 5 ML;MEYER;76.54;210.85;0.00
374;516253061;MICONAX;METRONIDAZOL-MICONAZOL;15%-4% CREMA VAGINAL X 40G;MEYER;180.48;243.39;0.00
375;PT3353;BACTRON FORTE;TRIMETOPRIM SULFAMETOXAZOL;160MG/800MG X 10 TAB;RONAVA;0.00;136.50;0.00
376;PT3602;GLUCOZIM;METFORMINA;500 MG X 20 TAB;RONAVA;0.00;100.10;0.00
377;PT3203;MILAX;POLIETILENGLICOL;TARRO X 120 GRAMOS;RONAVA;0.00;162.50;0.00
378;PT3403;SARIFAN COMPOSITUM;HIOSCINA+DIPIRONA;X 20 TAB;RONAVA;0.00;143.00;0.00
379;PT2201;BACTRON SUSPENSION;TRIMETOPRIM SULFAMETOXAZOL;40MG-200MG/5ML X 100ML JBE;RONAVA;0.00;122.20;0.00
381;145078;LAGRIOFTOL  - HIDROXIPROPIL METILCELULOSA ( LAGRIMAS ARTIFICIALES);LAGRIOFTOL  - HIDROXIPROPIL METILCELULOSA ( LAGRIMAS ARTIFICIALES);0,3% X 15ML SOL OFTALMICA;PHARMETIQUE;96.22;165.38;0.00
382;145077;CROMOLOX- CROMOGLICATO DE SODIO;CROMOLOX- CROMOGLICATO DE SODIO;4% X 5ML SOL OFTALMICA;PHARMETIQUE;56.61;95.28;0.00
383;145073;FLAVOXATO;FLAVOXATO;200 MG X 10 TAB;LA SANTE;98.00;131.77;0.00
384;141840;NITAZOXANIDA;NITAZOXANIDA;100MG/5ML PPS X 60 ML;LA SANTE;156.87;250.35;0.00
385;834223;MORFINA CLORHIDRATO;MORFINA CLORHIDRATO;10MG/ML SOL INYECTABLE;BIOTECH;2890.00;3273.29;0.00
386;807203;BRAL (DIPIRONA);METAMIZOL SODICO;500 MG X 20  TAB;BIOTECH;130.00;152.49;0.00
387;807166;BRAL (DIPIRONA) DISPENSADOR;METAMIZOL SODICO;500 MG X 25 BLISTE X 4 TAB;BIOTECH;450.00;828.75;0.00
388;;BRAL (DIPIRONA);METAMIZOL SODICO;500MG X 4 TAB (BLISTER);BIOTECH;434000.00;399004.00;0.00
389;807814;CARBATIL;CARVEDILOL;12,5MG X 30 TAB;BIOTECH;153.00;187.85;0.00
390;807791;CARBATIL;CARVEDILOL;12,5 MG X 10 TAB (BLISTER);BIOTECH;600.00;911.63;0.00
391;807869;CARBONATO DE LITIO;CARBONATO DE LITIO;300MG X 20 CAP;BIOTECH;210.00;232.05;0.00
392;811729;DIAGESIC;DICLOFENAC POTASICO;1,8 MG/ML SUSPENSION ORAL;BIOTECH;133.20;174.04;0.00
393;815758;ERILON;DESONIDA;0,05% CREMA TUBO 15 GRAMOS;BIOTECH;100.00;110.50;0.00
394;SM43;LOSARTAN POTASICO;LOSARTAN POTASICO;50MG X 10 TAB;SM PHARMA;0.00;4.44;0.00
395;51010;ACETAMINOFEN;ACETAMINOFEN;120MG/5MLX120ML;COFASA;0.00;57.02;0.00
396;202PF3E00V;AEROFLAT;SIMETICONA;80MG/ML SUSP X 20 ML;COFASA;185.82;205.33;0.00
397;21010;AIRFEN PEDIATRICO;OXIMETAZOLINA;0,025% X 15 ML SOL GOTAS;COFASA;0.00;124.27;0.00
398;21330;BROCANTOL;AMBROXOL;15MG X 120 ML;COFASA;0.00;155.61;0.00
399;21502;CELAY;CETIRIZINA;10MG/15ML SOL.ORAL X 15ML;COFASA;120.86;133.55;0.00
400;21505;CELAY;CETIRIZINA;5MG/5ML X 100ML SOL.ORAL;COFASA;98.94;109.33;0.00
401;21522;CLORACE;ACETAMINOFEN-CLORFENIRAMINA;500MG-4MG X 10 TAB;COFASA;94.12;61.18;0.00
402;21521;CLORACE;ACETAMINOFEN-CLORFENIRAMINA;125-0,5MG/5ML JARABE X 120ML;COFASA;122.58;162.92;0.00
403;215EF4E00V;CLORACE;ACETAMINOFEN-CLORFENIRAMINA;80MG-0,5MG/ML SOL GOTAS;COFASA;0.00;130.22;0.00
404;158S0FE00V;COFADOR-T;DORZOLAMIDA-TIMOLOL;S. OFTALMICA X 5 ML;COFASA;0.00;294.56;0.00
405;164LF2E00V;COFASTANE;POLIETILENGLICOL-PROPILENGLICOL;S. OFTALMICA X 15 ML;COFASA;0.00;276.75;0.00
406;22212;EUSILEN;TIOCOLCHICOSIDO;4MG/2ML SOL INYECTABLE;COFASA;59.96;66.26;0.00
407;24410;KATIVIL;LEVOCARNITINA;1G/10ML SOL. ORALX 120ML;COFASA;0.00;268.92;0.00
408;25131;MIOVIT COMPOSITUM;COMPLEJO B;SOL INYECT. X 1 AMP;COFASA;54.00;82.65;0.00
409;25132;MIOVIT COMPOSITUM;COMPLEJO B;SOL.INYECT. X 3 AMP;COFASA;156.11;172.50;0.00
410;25138;MIOVIT;COMPLEJO B;X 60 TAB;COFASA;0.00;347.64;0.00
411;25136;MIOVIT;COMPLEJO B;JARABE X 90 ML;COFASA;0.00;168.00;0.00
412;25139;MIOVIT;COMPLEJO B;JARABE X 180ML;COFASA;283.25;313.00;0.00
413;25133;MIOVIT;COMPLEJO B;SOL 20 ML GOTAS;COFASA;97.92;108.20;0.00
414;25150;MUCOBROL;BROMHEXINA;4MG/5ML JARABE X 120 ML;COFASA;103.36;114.22;0.00
415;162S0FE00V;OLOCOF;OLOPATADINA;X 5 ML GTS OFTALMICAS;COFASA;0.00;124.41;0.00
416;26110;PINVEX;OXIMETIL ANTRAQUINONICO;5G-1G-/100ML SOL X 10 ML;COFASA;142.84;157.84;0.00
417;DYN1;ATORVASTATINA;ATORVASTATINA;20MG X 30 TAB;DYNALAB;0.00;0.00;0.00
418;DYN2;AZITROMICINA;AZITROMICINA;500MG X 6 TAB;DYNALAB;0.00;0.00;0.00
419;DYN4;METFORMINA;METFORMINA;1000MG X 30 TAB;DYNALAB;0.00;0.00;0.00
420;DYN5;METFORMINA;METFORMINA;500MG X30 TAB;DYNALAB;0.00;0.00;0.00
421;SM21;AZITROM;AZITROMICINA (BLISTER);500MG X 5 TAB;SM PHARMA;49.00;87.04;0.00
422;SM33;GYNO-TRIZOL;CLOTRIMAZOL;1% CREMA VAGINAL X 50 GR;SM PHARMA;46.06;81.82;0.00
424;ASIA4;ENTEROMED;BACILLUS CLAUSII;2000 MILLONES X 10 DOSIS 5ML;ASIA;0.00;349.29;0.00
425;ASIA3;AZITROMICINA;AZITROMICINA;500MG X 3 TAB;ASIA;0.00;0.00;0.00
426;AN00-001;CENTELLASAN;CENTELLA ASIATICA;300MG X 90 CAP;ARCOIRIS;168.02;280.80;0.00
427;AN00-016;ZABILA;ZABILA;430MG X 30 TAB CAPS;ARCOIRIS;94.70;158.27;0.00
428;AI00-065;GLUCOSAMINA;GLUCOSAMINA;500MG X 60 CAPS;ARCOIRIS;170.67;284.38;0.00
429;AI00-066;OMEGA 3;OMEGA 3;1000MG X 60 CAPS BLANDAS;ARCOIRIS;171.34;286.33;0.00
430;AI00-067;OMEGA 3,6,9;OMEGA 3,6,9;1000 MG X 60 CAPS BLANDAS;ARCOIRIS;171.34;286.33;0.00
432;AI00-064;COLAGENO CON VIT-C;COLAGENO CON VIT-C;400MG X 60 TAB;ARCOIRIS;166.19;290.88;0.00
433;AN01-004;CLORURO DE MAGNESIO;CLORURO DE MAGNESIO;X 240 ML;ARCOIRIS;123.73;206.78;0.00
434;AN00-012;VENOSAN;VENOSAN;X 90 TAB;ARCOIRIS;139.00;231.56;0.00
435;AI00-057;GINKGO BILOBA;GINKGO BILOBA;300MG X 60 CAPS;ARCOIRIS;160.39;267.31;0.00
436;AN00-023;CENTELLA CON ALACHOFA;CENTELLA CON ALACHOFA;300MG X 90 CAPS;ARCOIRIS;168.02;280.80;0.00
437;AN01-005;BERRO JARABE;BERRO JARABE;240ML;ARCOIRIS;121.25;202.64;0.00
438;AI00-059;CASCARA SAGRADA;CASCARA SAGRADA;300MG X 60 CAPS;ARCOIRIS;160.39;224.64;0.00
439;AI00-063;SAW PALMETTO;SERENOA;300 MG X 60 CAPS;ARCOIRIS;171.08;284.38;0.00
440;AN01-002;NERSAN;PASSIFLORA;240 ML;ARCOIRIS;90.32;150.92;0.00
441;AN00-006;NERSAN;PASSIFLORA;300MG X 90 CAPS;ARCOIRIS;139.00;231.56;0.00
442;AI01-008;RABANO YODADO;RABANO YODADO;X 120 ML;ARCOIRIS;91.02;152.10;0.00
443;AN00-013;QUINCHONCHO;QUINCHONCHO;300 MG X 90 CAPS;ARCOIRIS;100.81;168.43;0.00
444;AI00-058;GINSENG;GINSENG;300MG X 60 CAPS;ARCOIRIS;168.02;224.64;0.00
445;AN00-027;DIENTE DE LEON;DIENTE DE LEON;250MG X 90 CAPS;ARCOIRIS;100.81;168.43;0.00
446;AN00-005;MAPURITE;MAPURITE;300MG X 90 CAPS;ARCOIRIS;100.81;168.43;0.00
447;AN00-038;MORINGA;MORINGA;300MG X 90 CAPS;ARCOIRIS;100.81;168.43;0.00
448;AN00-019;NONI;NONI;500 MG X 90 CAPS;ARCOIRIS;100.81;168.43;0.00
449;ASIA27;FLOMED;TAMSULOSINA;0;ASIA;73.50;116.48;0.00
450;ASIA16;NUTAMINA;MULTIVITAMINICO;X 10 CAPSULAS BLANDAS;ASIA;0.00;0.00;0.00
451;ASIA26;TADALAFIL;TADALAFIL;20MG X 4 TAB;ASIA;11.03;17.46;0.00
452;ASIA19;SILDENAFIL CITRATE;SILDENAFIL CITRATE;100MG X 4 TAB;ASIA;24.50;38.79;0.00
453;ASIA20;SILDENAFIL CITRATE;SILDENAFIL CITRATE;50 MG X 4 TAB;ASIA;24.50;38.79;0.00
454;ASIA13;LEVOFLOXACINA;LEVOFLOXACINA;750MG X 7 TAB;ASIA;0.00;0.00;0.00
455;ASIA12;FLUCONAZOL;FLUCONAZOL;150 MG X 1 TAB;ASIA;0.00;0.00;0.00
456;ASIA18;PANTOPRAZOL;PANTOPRAZOL;40 MG X 10 TAB;ASIA;29.40;54.37;0.00
457;ASIA14;THYCOR;LEVOTIROXINA;100MG X 10 TAB;ASIA;15.93;25.30;0.00
458;ASIA15;THYCOR;LEVOTIROXINA;50 MCG X 10 TAB;ASIA;12.25;19.39;0.00
459;ASIA25;SOLUCION RINGER LACTATO;SOLUCION RINGER LACTATO;500 ML;ASIA;11.03;17.46;0.00
460;ASIA24;SOLUCION DEXTROSA EN SOL FISIOLOGICA;SOLUCION DEXTROSA EN SOL FISIOLOGICA;DEX5%-0,9% X 500 ML;ASIA;11.03;17.46;0.00
461;ASIA21;SOLUCION 0,45%;SOLUCION 0,45%;500 ML;ASIA;11.03;17.46;0.00
462;ASIA22;SOLUCION DEXTROSA EN AGUA DESTILADA;SOLUCION DEXTROSA EN AGUA DESTILADA;500ML AL 5%;ASIA;11.03;0.00;0.00
463;;AMOVIN;AZITROMICINA;500MG X 6 TAB;COFASA;15.33;22.16;0.00
464;18051031;APLACAL (FRAMBUESA);CARBONATO DE CALCIO;750MG X 10 TAB MAST;MEYER;94.73;132.53;0.00
465;804165;BETADERM PLUS;BETAMETASONA-GENTAMICINA-CLOTRIMAZOL;CREMA TUBO 15 GR;BIOTECH;116.55;143.10;0.00
